Month,Day,Hour,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity,Power
4,11,22,12.6,15,15,2,4.1000000000000005,97.8,5.057715000000001
4,11,23,12.1,4,4,0,4.1000000000000005,98.4,1.3535840000000001
4,12,9,13.2,0,0,0,5.6000000000000005,97.49,0.0
4,12,10,13.2,12,13,52,5.2,97.27,4.373291000000002
4,12,11,13.7,61,155,443,4.9,94.37,51.041035
4,12,12,14.5,26,43,43,4.7,93.35,14.326955000000003
4,12,13,15.3,57,57,0,4.800000000000001,92.22,18.889971
4,12,14,15.7,199,203,5,5.0,92.44,65.824171
4,12,15,15.5,320,330,13,4.9,93.68,105.21390000000002
4,12,16,15.0,119,121,2,5.0,93.02,39.803555
4,12,17,14.5,162,165,3,5.1000000000000005,86.52,54.06967500000001
4,12,18,14.3,352,469,148,4.9,78.76,147.40810700000003
4,12,19,14.3,217,219,3,4.6000000000000005,74.99,71.29610700000002
4,12,20,14.2,125,125,0,4.1000000000000005,74.12,41.24087500000001
4,12,21,13.9,113,298,486,3.7,75.91,96.127052
4,12,22,13.0,46,94,253,3.2,80.98,31.306700000000006
4,12,23,12.3,7,7,34,3.0,84.06,2.3658110000000003
4,13,9,7.800000000000001,0,0,0,4.3,85.63,0.0
4,13,10,7.6,14,16,93,4.4,86.02,5.5093760000000005
4,13,11,7.9,90,96,26,4.7,85.16,32.66918400000001
4,13,12,8.5,202,245,107,5.0,81.54,81.52007500000002
4,13,13,9.3,268,289,37,5.2,76.19,95.255267
4,13,14,10.0,275,294,27,5.4,71.46000000000001,96.54078000000003
4,13,15,10.4,210,210,0,5.5,69.60000000000001,69.63054000000002
4,13,16,10.5,202,202,0,5.5,69.58,67.02158000000001
4,13,17,10.4,169,169,0,5.6000000000000005,70.84,56.347811000000014
4,13,18,10.2,299,318,24,5.5,73.56,103.98663600000003
4,13,19,10.1,251,268,24,5.1000000000000005,75.98,88.27812800000001
4,13,20,10.2,236,266,54,4.6000000000000005,77.61,87.60497200000002
4,13,21,10.1,173,187,37,4.0,78.03,62.278667000000006
4,13,22,9.7,32,32,1,3.8,77.83,10.898944000000002
4,13,23,9.0,8,8,25,3.8,78.41,2.7414400000000008
4,14,9,4.800000000000001,0,0,0,2.4000000000000004,92.75,0.0
4,14,10,5.800000000000001,14,16,67,2.4000000000000004,87.39,5.550848000000001
4,14,11,7.9,93,146,240,2.4000000000000004,80.08,49.355884
4,14,12,10.2,161,325,402,2.2,73.60000000000001,106.17327500000002
4,14,13,12.3,115,556,767,2.1,68.67,174.17700800000003
4,14,14,13.9,210,635,598,2.4000000000000004,63.09,195.20471500000005
4,14,15,15.1,293,690,493,2.8000000000000003,60.870000000000005,209.21214000000003
4,14,16,15.7,365,392,32,3.4000000000000004,61.44,123.77478400000003
4,14,17,16.2,103,105,2,3.9,62.78,34.43443500000001
4,14,18,16.6,151,785,797,4.3,64.98,232.96523500000004
4,14,19,16.900000000000002,135,679,781,4.5,67.98,204.45301100000003
4,14,20,16.6,113,522,736,4.3,72.86,161.092332
4,14,21,15.8,98,329,599,4.1000000000000005,79.19,104.76774700000001
4,14,22,14.7,64,138,374,3.7,85.06,45.34983600000001
4,14,23,14.0,6,6,17,3.5,87.86,2.0134200000000004
4,15,9,11.4,0,0,0,1.1,100.0,0.0
4,15,10,12.4,16,20,104,1.2000000000000002,93.76,6.744880000000002
4,15,11,14.2,98,154,249,1.3,91.9,50.60778800000001
4,15,12,15.9,85,378,710,1.5,86.87,119.48353200000003
4,15,13,17.400000000000002,133,552,723,1.8,77.2,168.96940800000004
4,15,14,18.5,104,735,884,2.0,65.56,217.76947500000003
4,15,15,19.5,106,845,914,2.0,58.19,244.96127500000003
4,15,16,20.6,108,896,920,1.8,53.53,256.27033600000004
4,15,17,21.4,117,884,900,1.7000000000000002,51.96,252.29713600000005
4,15,18,21.700000000000003,125,811,858,1.6,53.370000000000005,233.77642700000004
4,15,19,21.6,126,687,803,1.6,56.72,201.96494700000002
4,15,20,21.0,124,521,711,1.6,61.8,157.50611500000002
4,15,21,19.700000000000003,124,295,440,1.3,71.55,92.73531500000003
4,15,22,18.0,71,140,346,1.1,85.23,45.329200000000014
4,15,23,16.5,8,8,27,1.0,88.5,2.6550400000000005
4,16,9,7.4,0,0,0,1.7000000000000002,90.16,0.0
4,16,10,8.1,17,25,194,1.9,84.31,8.580275000000002
4,16,11,10.0,50,199,648,2.1,76.31,66.19635500000001
4,16,12,12.2,67,409,821,2.2,69.19,130.89104300000002
4,16,13,13.9,77,606,907,2.3000000000000003,59.44,187.08068400000005
4,16,14,15.0,84,768,953,2.2,53.41,230.27712000000005
4,16,15,15.8,87,881,978,2.0,50.63,258.6642430000001
4,16,16,16.6,91,937,985,1.9,48.64,271.665347
4,16,17,17.1,98,925,966,1.8,48.15,268.01967500000006
4,16,18,17.400000000000002,106,851,929,1.7000000000000002,48.8,249.04429900000005
4,16,19,17.5,102,724,886,1.7000000000000002,50.41,215.91128000000003
4,16,20,17.400000000000002,94,557,824,1.5,52.76,170.37460300000004
4,16,21,16.5,79,359,715,1.2000000000000002,57.74,113.47451500000003
4,16,22,14.9,77,139,304,1.0,72.97,45.63217100000001
4,16,23,13.8,10,11,67,1.0,68.98,3.6919630000000003
4,17,9,8.3,0,0,0,0.5,94.45,0.0
4,17,10,8.8,18,20,43,0.7000000000000001,92.14,6.848560000000002
4,17,11,10.0,122,153,131,1.2000000000000002,89.48,51.21139500000001
4,17,12,11.1,188,308,285,1.7000000000000002,85.44,100.45604800000002
4,17,13,12.3,237,442,350,2.2,80.99,140.73191600000004
4,17,14,12.9,277,585,427,2.6,78.57000000000001,181.99291500000004
4,17,15,13.0,357,570,261,2.5,78.43,177.62910000000002
4,17,16,12.9,407,536,150,2.4000000000000004,79.48,167.93094400000004
4,17,17,12.7,221,223,2,2.3000000000000003,81.2,73.071971
4,17,18,12.5,121,121,0,2.4000000000000004,82.93,40.239155000000004
4,17,19,12.3,93,93,0,2.6,84.27,31.071579000000003
4,17,20,11.8,50,50,0,2.7,86.3,16.837900000000005
4,17,21,11.0,52,53,3,2.7,89.15,17.902075000000007
4,17,22,10.1,31,31,1,2.6,92.71,10.541891000000003
4,17,23,9.5,9,9,16,2.3000000000000003,95.57,3.077235000000001
4,18,9,8.200000000000001,0,0,0,4.0,97.42,0.0
4,18,10,8.200000000000001,5,5,3,4.0,96.05,1.7198350000000004
4,18,11,8.200000000000001,48,49,3,4.0,95.15,16.757363000000005
4,18,12,8.4,42,59,39,4.0,92.75,20.133691000000002
4,18,13,8.6,108,109,2,3.9,90.19,36.91949900000001
4,18,14,8.8,114,115,1,4.0,87.77,38.887595000000005
4,18,15,9.0,129,129,0,4.1000000000000005,85.75,43.50331500000001
4,18,16,9.2,182,182,0,4.1000000000000005,84.22,60.890284000000015
4,18,17,9.2,114,114,0,4.0,83.71000000000001,38.488908
4,18,18,9.1,151,151,0,3.9,83.67,50.75125100000001
4,18,19,9.0,168,168,0,3.9,83.62,56.36064000000002
4,18,20,8.9,117,117,0,3.9,83.49,39.536523
4,18,21,8.700000000000001,62,62,0,3.8,83.86,21.122284
4,18,22,8.1,19,39,94,3.7,86.67,13.360659000000002
4,18,23,7.4,11,12,42,3.4000000000000004,90.23,4.137648000000001
4,19,9,4.9,0,0,0,2.1,100.0,0.0
4,19,10,6.0,22,28,115,2.2,92.77,9.690800000000001
4,19,11,7.9,71,186,472,2.4000000000000004,85.22,62.54324400000001
4,19,12,9.5,195,234,90,2.7,76.38,77.63886000000001
4,19,13,10.8,255,316,102,2.8000000000000003,68.66,103.08804800000001
4,19,14,11.7,327,468,194,2.7,64.76,148.86705600000002
4,19,15,12.2,336,603,325,2.5,64.02,187.71209100000004
4,19,16,12.3,357,667,357,2.4000000000000004,65.22,205.61809100000005
4,19,17,12.3,389,507,137,2.4000000000000004,65.73,159.94481100000004
4,19,18,12.4,344,563,270,2.5,66.09,176.11146700000003
4,19,19,12.2,305,390,120,2.5,67.71000000000001,125.14398000000003
4,19,20,11.8,174,184,18,2.3000000000000003,70.15,60.853952000000014
4,19,21,10.9,109,119,25,2.1,75.03,39.858931000000005
4,19,22,9.8,14,14,0,1.9,82.73,4.777612
4,19,23,8.8,12,13,44,1.6,90.62,4.455659000000001
4,20,9,8.6,0,0,0,1.2000000000000002,97.37,0.0
4,20,10,8.9,22,25,50,1.3,96.05,8.551475000000002
4,20,11,9.4,39,39,1,1.5,94.8,13.287651000000004
4,20,12,10.1,87,88,3,1.4,93.22,29.699648000000003
4,20,13,11.3,90,91,2,1.3,89.28,30.542603000000003
4,20,14,12.9,230,231,1,1.1,80.48,75.54369900000002
4,20,15,14.6,249,762,622,1.1,68.98,229.12273200000007
4,20,16,15.8,200,829,722,1.3,61.75,245.33674700000003
4,20,17,16.400000000000002,441,558,135,1.6,58.72,171.45889200000002
4,20,18,16.5,249,755,622,1.9,58.27,225.19007500000004
4,20,19,16.400000000000002,103,726,874,2.0,59.05,217.59236400000003
4,20,20,16.1,139,518,662,2.1,61.32,160.32410800000002
4,20,21,15.2,85,367,699,1.9,66.82000000000001,116.55809900000003
4,20,22,13.7,70,158,409,1.8,76.01,52.007596000000014
4,20,23,11.9,13,15,75,2.5,81.66,5.072835
4,21,9,3.1,0,0,0,1.5,87.32000000000001,0.0
4,21,10,4.1000000000000005,29,32,44,1.5,81.84,11.156992000000002
4,21,11,6.1000000000000005,115,187,286,1.6,73.35000000000001,63.35578700000001
4,21,12,7.800000000000001,179,339,366,1.5,59.91,111.70490700000003
4,21,13,8.700000000000001,264,436,286,1.6,53.24,141.19947200000001
4,21,14,8.9,287,302,20,1.9,53.66,99.53738800000002
4,21,15,8.8,362,393,37,2.2,55.04,127.97769900000003
4,21,16,9.0,404,449,52,2.4000000000000004,55.64,144.95291500000002
4,21,17,9.0,362,385,26,2.6,56.85,125.40027500000002
4,21,18,9.0,390,503,139,2.6,58.03,161.16371500000005
4,21,19,8.9,340,412,101,2.6,59.49,133.753328
4,21,20,8.9,262,303,71,2.7,60.57,99.85334700000003
4,21,21,8.6,165,179,35,2.5,62.65,60.06541900000001
4,21,22,7.6,70,71,5,2.1,71.74,24.272131000000005
4,21,23,6.7,14,16,56,1.8,80.09,5.530112000000002
4,22,9,2.7,0,0,0,2.2,91.12,0.0
4,22,10,3.6,25,42,260,2.4000000000000004,84.54,14.654892000000004
4,22,11,5.800000000000001,58,222,642,2.6,74.79,74.96007600000002
4,22,12,8.0,76,431,806,2.7,64.65,140.111635
4,22,13,9.6,87,627,891,2.7,56.75,196.85354700000005
4,22,14,10.8,95,789,939,2.4000000000000004,51.19,240.60002700000004
4,22,15,11.9,101,899,959,1.9,47.88,268.2696910000001
4,22,16,12.9,104,954,969,1.3,46.82,280.9472760000001
4,22,17,13.7,106,945,961,0.8,46.35,277.59091500000005
4,22,18,14.3,105,875,941,0.6000000000000001,44.39,259.0288750000001
4,22,19,14.5,102,752,906,0.4,43.55,226.56256000000005
4,22,20,14.3,93,580,843,0.3,45.18,179.39864000000003
4,22,21,13.7,79,383,743,0.7000000000000001,49.53,122.19117100000004
4,22,22,12.2,56,179,555,1.2000000000000002,61.21,59.13748300000001
4,22,23,10.6,16,20,128,1.6,67.61,6.796720000000001
4,23,9,5.2,0,0,0,1.3,96.95,0.0
4,23,10,6.0,27,43,230,1.1,91.0,14.853275000000002
4,23,11,7.9,63,220,603,1.1,83.78,73.63928000000003
4,23,12,10.3,81,426,775,1.2000000000000002,72.31,137.17114800000004
4,23,13,12.4,94,618,859,1.5,62.99,191.78641200000004
4,23,14,13.8,101,778,912,1.8,56.93,234.26980400000005
4,23,15,14.5,105,887,937,2.2,55.51,261.846835
4,23,16,14.9,109,942,947,2.6,55.86,275.20906800000006
4,23,17,15.0,110,932,939,3.0,56.91,272.57272000000006
4,23,18,14.8,110,862,916,3.3000000000000003,58.7,255.06407600000003
4,23,19,14.4,107,736,873,3.5,61.06,222.37798400000005
4,23,20,13.7,194,500,527,3.7,64.9,156.88600000000002
4,23,21,12.6,183,294,269,3.7,70.85000000000001,95.44004400000001
4,23,22,10.9,90,155,290,3.5,79.35000000000001,51.66599500000001
4,23,23,9.3,16,20,97,3.2,86.32000000000001,6.834160000000002
4,24,9,8.4,0,0,0,2.8000000000000003,92.02,0.0
4,24,10,8.9,32,38,79,2.5,91.69,12.976012
4,24,11,10.0,35,35,0,2.2,88.71000000000001,11.900875000000003
4,24,12,11.6,98,99,2,2.0,83.66,33.14925900000001
4,24,13,13.4,264,374,179,1.8,78.55,119.63287600000002
4,24,14,15.2,183,715,714,1.8,71.12,215.88495500000005
4,24,15,16.400000000000002,253,762,608,1.8,64.44,227.14762800000005
4,24,16,17.400000000000002,217,838,704,1.8,58.93,245.730092
4,24,17,18.0,383,497,130,1.8,55.82,152.934355
4,24,18,18.2,224,361,167,1.7000000000000002,54.870000000000005,113.19046700000003
4,24,19,18.1,229,629,553,1.7000000000000002,55.99,189.72589900000003
4,24,20,17.400000000000002,180,468,494,1.6,61.07,145.025712
4,24,21,16.400000000000002,107,359,607,1.5,69.18,113.52621100000003
4,24,22,14.9,77,165,388,1.5,80.09,53.97463500000001
4,24,23,13.5,17,19,58,2.1,86.07000000000001,6.378395000000001
4,25,9,3.6,0,0,0,3.4000000000000004,84.51,0.0
4,25,10,3.8,28,51,300,3.6,79.12,17.759883000000006
4,25,11,4.7,105,109,15,3.7,67.6,37.53164300000001
4,25,12,6.0,187,357,375,3.4000000000000004,55.13,118.27231500000002
4,25,13,7.6,87,632,884,2.9000000000000004,47.15,200.10131200000004
4,25,14,9.1,179,741,751,2.4000000000000004,42.39,229.37729100000004
4,25,15,10.4,117,895,926,2.0,39.2,269.17035500000003
4,25,16,11.4,98,961,975,1.6,37.14,284.78177900000003
4,25,17,12.2,103,953,965,1.3,36.14,281.656291
4,25,18,12.5,107,882,938,1.2000000000000002,37.29,263.10942000000006
4,25,19,12.5,104,758,902,1.3,39.44,230.34862000000004
4,25,20,12.1,96,589,841,1.4,42.26,183.80981900000006
4,25,21,11.1,84,392,739,1.7000000000000002,47.93,126.37139200000003
4,25,22,9.2,61,187,546,1.9,62.41,62.52101900000002
4,25,23,7.300000000000001,18,24,133,2.0,78.68,8.265792000000003
4,26,9,4.0,0,0,0,1.2000000000000002,88.74,0.0
4,26,10,5.0,30,51,252,1.3,83.56,17.671755000000005
4,26,11,7.0,67,229,595,1.5,78.45,76.85583500000003
4,26,12,9.0,89,433,755,1.7000000000000002,69.88,140.09931500000002
4,26,13,10.9,104,625,841,1.7000000000000002,60.55,195.11187500000003
4,26,14,12.3,112,786,897,1.5,54.25,238.09354800000006
4,26,15,13.3,115,899,930,1.3,50.71,266.45730700000007
4,26,16,14.0,124,948,928,1.3,49.26,277.93464000000006
4,26,17,14.3,125,942,926,1.4,49.52,276.0229560000001
4,26,18,14.2,121,872,907,1.5,51.54,258.3840640000001
4,26,19,13.9,158,729,785,1.7000000000000002,54.42,221.01749100000006
4,26,20,13.4,117,577,782,1.8,58.16,179.29640300000005
4,26,21,12.4,99,382,673,2.1,64.58,122.60442800000001
4,26,22,10.7,70,183,483,2.3000000000000003,75.35000000000001,60.821331000000015
4,26,23,8.9,19,24,112,2.4000000000000004,85.07000000000001,8.210496000000001
4,27,9,5.1000000000000005,0,0,0,1.4,96.28,0.0
4,27,10,6.4,32,54,260,1.3,88.78,18.595116000000004
4,27,11,8.4,95,217,442,1.5,81.83,72.50816300000001
4,27,12,9.9,132,413,611,1.9,73.05,133.46466700000002
4,27,13,11.2,224,512,462,2.3000000000000003,64.58,162.21798400000003
4,27,14,12.0,240,672,573,2.7,59.870000000000005,207.29856000000004
4,27,15,12.7,300,696,468,3.1,56.59,213.24883200000005
4,27,16,13.1,486,709,250,3.3000000000000003,55.27,216.40877900000004
4,27,17,13.1,435,586,171,3.4000000000000004,55.79,182.10887600000004
4,27,18,12.8,297,671,450,3.4000000000000004,57.5,206.24728300000007
4,27,19,12.3,317,494,242,3.3000000000000003,60.92,156.13265200000004
4,27,20,11.5,102,103,2,3.2,67.03,34.48491500000001
4,27,21,10.6,110,113,7,3.1,74.60000000000001,37.928563000000004
4,27,22,9.9,20,20,0,2.8000000000000003,81.08,6.816880000000002
4,27,23,9.4,9,9,0,2.5,85.71000000000001,3.078531000000001
4,28,9,9.2,0,0,0,2.1,96.8,0.0
4,28,10,9.8,34,37,34,2.0,94.76,12.588251000000001
4,28,11,10.8,65,65,0,2.0,92.74,21.938995000000002
4,28,12,11.9,225,277,113,1.9,90.44,90.41252300000001
4,28,13,13.0,309,340,49,1.8,87.47,109.47320000000003
4,28,14,14.4,413,575,214,1.4,82.56,177.89867500000003
4,28,15,16.1,393,518,147,1.0,76.37,160.32410800000002
4,28,16,17.900000000000002,265,842,646,0.9,70.89,246.14522800000006
4,28,17,19.200000000000003,273,835,633,1.1,69.33,242.79879500000004
4,28,18,19.5,238,783,654,1.4,72.22,229.17235500000004
4,28,19,18.9,342,588,336,1.4,79.76,177.76651200000003
4,28,20,18.0,266,470,343,1.3,88.88,145.19710000000003
4,28,21,17.3,203,322,281,1.6,93.3,101.94455600000002
4,28,22,16.5,123,152,121,1.8,97.87,49.460800000000006
4,28,23,15.6,19,22,66,1.8,100.0,7.316012
4,29,9,14.7,0,0,0,1.1,98.49,0.0
4,29,10,15.8,34,50,170,1.2000000000000002,93.89,16.549900000000004
4,29,11,17.5,84,213,456,1.2000000000000002,92.23,68.418795
4,29,12,19.6,113,403,621,1.1,86.83,124.78532300000003
4,29,13,21.700000000000003,134,583,714,1.0,77.42,174.03541100000004
4,29,14,23.5,141,733,778,0.7000000000000001,69.68,211.96527500000005
4,29,15,24.700000000000003,142,841,821,0.4,65.8,237.65566700000005
4,29,16,25.200000000000003,151,889,824,0.7000000000000001,64.37,248.65952300000006
4,29,17,25.0,262,703,496,1.2000000000000002,65.12,202.72059500000003
4,29,18,24.4,258,752,592,1.6,68.06,215.84204800000003
4,29,19,23.5,308,451,195,2.1,73.24,136.141115
4,29,20,22.200000000000003,242,400,266,2.4000000000000004,79.83,122.41280000000003
4,29,21,20.5,115,128,30,2.6,85.68,41.052160000000015
4,29,22,18.4,82,83,6,2.6,96.43,27.03882700000001
4,29,23,16.6,19,21,45,2.5,100.0,6.954171000000001
4,30,9,11.0,0,0,0,1.9,96.6,0.0
4,30,10,11.4,35,56,211,2.1,92.64,18.875584000000003
4,30,11,12.7,40,70,104,2.2,87.74,23.41934000000001
4,30,12,14.0,97,97,0,2.3000000000000003,85.62,32.15307500000001
4,30,13,15.2,107,107,0,2.4000000000000004,83.73,35.234779
4,30,14,16.0,244,257,17,2.4000000000000004,82.77,82.598515
4,30,15,16.5,314,316,2,2.3000000000000003,81.9,100.49432000000002
4,30,16,16.900000000000002,427,463,40,2.0,80.25,143.91382700000003
4,30,17,17.2,445,591,164,1.6,79.33,180.04046700000004
4,30,18,17.3,329,663,399,1.3,79.19,199.73073900000006
4,30,19,17.2,308,515,281,1.2000000000000002,80.10000000000001,158.64935500000004
4,30,20,16.8,261,473,355,1.3,82.53,146.87737900000005
4,30,21,16.0,138,353,500,1.4,86.92,111.92747500000002
4,30,22,14.8,99,106,29,1.5,93.04,34.97130800000001
4,30,23,13.6,23,25,37,1.7000000000000002,97.65,8.382275000000002
5,1,9,11.9,0,0,0,0.8,96.4,0.0
5,1,10,12.6,41,52,104,0.6000000000000001,93.38,17.446832000000004
5,1,11,14.2,98,220,419,0.6000000000000001,90.1,71.64344000000001
5,1,12,16.2,196,222,54,0.6000000000000001,85.84,71.63540400000002
5,1,13,18.3,210,527,499,0.5,73.41,161.22669100000005
5,1,14,20.1,132,765,826,0.3,67.12,223.86271500000004
5,1,15,21.3,120,879,886,0.3,62.84,251.19446700000003
5,1,16,21.700000000000003,123,926,892,0.8,61.11,262.133932
5,1,17,21.8,328,662,373,1.3,60.45,195.16951600000002
5,1,18,21.3,146,839,826,1.8,62.01,241.27374700000007
5,1,19,20.700000000000003,345,452,145,2.4000000000000004,64.82000000000001,138.24510400000003
5,1,20,19.8,214,298,140,2.7,68.83,93.59524400000002
5,1,21,18.7,123,365,560,2.8000000000000003,74.96000000000001,114.11615500000003
5,1,22,16.8,87,176,357,2.7,83.85000000000001,57.00428800000002
5,1,23,14.5,24,31,118,2.6,97.13,10.345475000000002
5,2,9,10.4,0,0,0,2.0,97.65,0.0
5,2,10,11.4,38,62,228,2.3000000000000003,92.39,20.881228000000004
5,2,11,13.1,47,47,0,2.5,86.94,15.745987000000003
5,2,12,15.2,88,111,48,2.5,82.29,36.531987000000015
5,2,13,17.3,160,160,0,2.3000000000000003,77.67,51.822080000000014
5,2,14,19.200000000000003,302,473,222,2.2,73.24,145.24269100000004
5,2,15,20.700000000000003,121,870,872,2.3000000000000003,69.84,249.72654000000003
5,2,16,21.8,118,923,892,2.5,67.71000000000001,261.2763790000001
5,2,17,22.6,122,914,884,2.5,66.46000000000001,258.0459640000001
5,2,18,23.1,123,847,860,2.0,65.27,241.07398700000007
5,2,19,23.3,114,730,831,1.4,64.05,211.40654000000006
5,2,20,23.0,99,574,788,1.1,64.86,170.50670000000002
5,2,21,22.1,81,392,714,1.1,69.87,120.16211200000002
5,2,22,20.200000000000003,59,200,564,1.3,79.16,63.582400000000014
5,2,23,18.1,24,38,219,1.6,86.33,12.472588000000002
5,3,9,11.2,0,0,0,3.1,95.04,0.0
5,3,10,11.4,41,54,119,3.1,91.26,18.206316000000005
5,3,11,12.2,111,114,10,3.1,84.69,37.996428
5,3,12,13.3,117,120,7,3.1,77.93,39.77376
5,3,13,14.4,233,250,26,3.2,72.39,81.00350000000002
5,3,14,15.4,267,351,109,3.2,68.52,111.62817900000003
5,3,15,15.9,380,452,84,3.1,67.25,141.369328
5,3,16,16.2,399,485,95,3.1,66.83,150.76079500000003
5,3,17,16.2,401,521,133,3.0,67.36,161.107267
5,3,18,15.8,291,703,488,2.8000000000000003,69.23,212.03393900000003
5,3,19,15.0,175,716,728,2.5,72.47,216.36088000000004
5,3,20,14.2,248,447,328,2.3000000000000003,75.46000000000001,141.00033900000003
5,3,21,13.4,197,310,257,2.1,78.28,100.05374
5,3,22,12.5,97,105,31,1.8,81.72,34.99387500000001
5,3,23,11.3,28,33,76,1.6,88.3,11.162019000000003
5,4,9,8.9,0,0,0,1.6,93.5,0.0
5,4,10,9.9,57,63,54,1.7000000000000002,89.27,21.351267000000004
5,4,11,11.4,110,226,385,2.0,82.27,74.44756400000001
5,4,12,12.7,181,364,379,2.3000000000000003,74.07000000000001,116.96484800000003
5,4,13,13.9,167,585,650,2.6,68.68,181.15051500000004
5,4,14,15.0,341,507,214,2.8000000000000003,65.77,157.97359500000005
5,4,15,15.5,387,477,104,2.9000000000000004,65.76,148.92655500000004
5,4,16,15.4,397,446,54,3.0,67.78,139.93428400000002
5,4,17,14.9,271,292,23,3.1,70.65,93.849968
5,4,18,14.2,156,157,1,3.1,73.8,51.57245900000001
5,4,19,13.3,232,238,8,3.0,77.82000000000001,77.620844
5,4,20,12.5,166,171,8,2.9000000000000004,81.46000000000001,56.48215500000002
5,4,21,11.8,80,80,1,2.8000000000000003,84.47,26.83264
5,4,22,11.1,37,37,0,2.8000000000000003,87.68,12.518987000000001
5,4,23,10.5,29,34,75,2.9000000000000004,90.23,11.537900000000004
5,5,9,9.3,0,0,0,3.1,94.95,0.0
5,5,10,9.5,41,43,21,3.1,94.24,14.636555000000003
5,5,11,9.8,41,41,0,3.2,93.13,13.941763000000003
5,5,12,10.1,77,77,0,3.2,91.93,26.025307000000005
5,5,13,10.5,76,76,0,3.1,90.25,25.646960000000007
5,5,14,10.9,61,61,0,3.1,88.74,20.591099
5,5,15,11.2,79,79,0,3.1,87.95,26.569043000000008
5,5,16,11.4,103,148,49,3.1,87.63,49.27275200000001
5,5,17,11.6,83,83,0,3.1,87.47,27.851563000000006
5,5,18,11.6,97,97,0,3.0,88.63,32.488307000000006
5,5,19,11.7,47,47,0,3.0,89.49,15.840739000000001
5,5,20,11.7,49,49,0,2.9000000000000004,90.91,16.510403000000004
5,5,21,11.6,29,29,0,2.7,92.97,9.801739000000001
5,5,22,11.5,63,64,5,2.5,94.99,21.53984
5,5,23,11.3,30,37,94,2.3000000000000003,96.83,12.508331000000002
5,6,9,11.2,0,0,0,1.0,97.13,0.0
5,6,10,11.9,41,42,5,1.0,95.3,14.152908000000004
5,6,11,13.0,69,70,3,0.9,93.23,23.389100000000003
5,6,12,14.6,216,252,73,0.8,89.22,81.556272
5,6,13,16.8,223,237,22,0.7000000000000001,82.24,76.11089100000002
5,6,14,19.0,299,309,13,0.7000000000000001,76.18,97.25311500000002
5,6,15,20.1,362,487,144,0.8,75.92,148.60366700000003
5,6,16,20.4,395,459,70,0.8,76.33,140.43977100000004
5,6,17,20.4,377,522,160,0.9,77.29,158.23594800000004
5,6,18,20.4,385,526,166,1.0,78.15,159.35380400000003
5,6,19,20.4,322,554,309,1.0,78.89,167.13847600000003
5,6,20,20.3,261,306,74,1.1,80.3,95.77738800000002
5,6,21,19.6,139,143,10,1.2000000000000002,86.15,45.95176300000001
5,6,22,18.4,46,47,2,1.2000000000000002,95.75,15.387283000000004
5,6,23,17.400000000000002,29,34,72,1.3,98.01,11.200076000000003
5,7,9,12.1,0,0,0,1.6,94.46,0.0
5,7,10,12.6,40,81,338,1.8,86.38,27.071091000000006
5,7,11,14.2,67,266,643,1.6,76.37,86.07281200000001
5,7,12,16.5,83,468,785,1.4,69.09,145.63224000000002
5,7,13,18.7,95,655,860,1.3,60.21,196.23603500000004
5,7,14,20.3,104,806,900,1.2000000000000002,53.11,234.14138800000006
5,7,15,21.700000000000003,109,910,921,0.9,48.35,258.25982000000005
